APP NAME,ERROR TYPE,CREATION DATE TIME,FAULT SEVERITY,ERROR COUNT,COMPANY,USER IMPACT,BUSINESS FUNCTION,REVENUE IMPACT,RESPONSE TIME
App-eu-b-os-ogsi-ff2-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,747,Logistics,High,878
App-grp-b-cp-cpref-jdeeu-ogsi-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,702,Support,Medium,1220
App-grp-b-prcshpevent-addrule-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,117,IT,Low,402
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,271,Finance,High,833
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,770,IT,Medium,64
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company D,692,Logistics,Medium,652
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,487,Finance,Medium,886
App-grp-na-s-salesorder-ff2-v1,ANYPOINT-MQ:ACKING,9/19/24,P3,1,Company D,885,IT,High,1066
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company D,172,Finance,Low,373
App-grp-c-s-cpqitem-sarah-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,950,Logistics,Low,306
App-grp-c-s-cpqitem-sarah-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,274,Support,High,209
App-grp-c-s-cpqitem-sarah-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,259,Support,Medium,467
App--pp-dffd-clrty-ogsi-v1,,9/19/24,P1,1,Company D,135,IT,High,932
App-itemprice-v1,,9/19/24,P3,1,Company B,683,Sales,High,1328
App-upload-hcm-hdl-report-sftp-v1,,9/19/24,P3,1,Company A,722,Logistics,Medium,1416
App--it-spprt-gpn-jdeeu-v1,,9/19/24,P1,1,Company D,748,IT,High,1177
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,422,IT,Low,647
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company B,421,Support,High,362
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,186,Finance,Medium,1288
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,929,Logistics,High,1240
App-cpqitem-v1,MULE:EXPRESSION,9/19/24,P2,1,Company C,364,Finance,Low,721
App-protool-e-pricing-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,955,HR,High,716
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,607,HR,High,543
App-orderstatus-v1,MULE:ANY,9/19/24,P2,1,Company D,378,Logistics,High,194
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,523,Sales,High,652
App-orderstatus-v1,INPUT:BAD_REQUEST,9/19/24,P3,1,Company B,580,HR,Medium,1051
App--pp-emp-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,891,Support,Low,1070
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,722,Sales,Low,647
App--pp-prtsk-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,196,IT,Low,954
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,881,HR,High,1082
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,98,Support,Low,1037
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company D,605,IT,Medium,949
App-flmc-e-salesorder-gdw-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,984,Sales,High,961
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,22,Logistics,High,49
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,450,IT,Low,803
App-flmc-s-salesorder-ogsi-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,172,Finance,High,1118
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,383,Logistics,High,607
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,134,Logistics,Low,1403
App--pp-fngph-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,426,Sales,Medium,10
App--pp-bact-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,25,Sales,Medium,674
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,503,Support,Low,726
App--pp-mccs-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,185,Support,Medium,516
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,85,Finance,Medium,224
App--pp-prst-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,567,Logistics,Medium,1405
App--pp-prin-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,763,Finance,High,1326
App--pp-accst-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,144,Finance,High,203
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,863,Sales,High,942
App-ms-b-po-imsust-ogsi-biz-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,910,Finance,Medium,589
App-ms-b-po-imerst-ogsi-biz-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,679,Finance,High,571
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,412,IT,Medium,957
App-ms-b-po-trigger-ogsi-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,224,Support,Low,196
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,220,Support,Medium,1346
App-grp-e-invoice-ogsi-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,179,Logistics,High,418
App-flmc-e-shipment-gdw-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,631,Support,Medium,1366
App-grp-e-servicerequest-ogsi-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,433,HR,High,1413
App-flmc-e-invoice-sytline-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,265,Logistics,High,9
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,954,IT,Low,532
App-flmc-e-shipment-sytline-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,429,Support,Low,149
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,662,IT,High,383
App-flmc-s-orderstatus-ordapi-v1,HTTP:CONNECTIVITY,9/19/24,P1,1,Company A,416,Support,Medium,1036
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,453,Support,Low,476
App-grp-e-salesorder-polrem033-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,727,IT,Low,579
App-protool-s-pricing-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,197,Finance,High,1077
App-cpqitem-v1,MULE:EXPRESSION,9/19/24,P2,1,Company A,554,Finance,Medium,206
App-grp-e-salesorder-pollpc049-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,53,Finance,Low,986
App-flmc-e-orderstatus-sytline-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,480,HR,Low,915
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company C,443,Finance,Medium,745
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company A,330,Support,Low,913
App-grp-e-salesorder-pollpc049-v1,,9/19/24,P1,1,Company B,251,Sales,Medium,54
Appdsf-b-putaway-ppg-wms-v1,,9/19/24,P1,1,Company A,807,IT,High,1002
App-ap-b-os-ogsi-ff2-v1,,9/19/24,P1,1,Company C,890,Sales,Low,344
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,783,HR,High,1193
App-flmc-e-orderstatus-gdw-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,967,Sales,Medium,1185
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,925,Logistics,High,703
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,123,Finance,High,527
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,879,HR,High,1311
App-flmc-e-orderstatus-etmax-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,387,Support,Medium,412
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,339,Finance,Medium,569
App-protool-s-pricing-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,778,Finance,Medium,199
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,348,Sales,Medium,1185
App-flmc-e-invoice-gdw-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,29,Logistics,Medium,775
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,975,Finance,Low,389
App-grp-e-salesorder-polrem033-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,35,IT,Low,474
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,518,IT,Low,1405
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,396,Finance,High,765
App-grp-na-e-salesorder-ff2-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company B,623,Sales,High,592
App-ms-b-brkpkt-ambrd-chr-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company B,294,Sales,Medium,1148
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,589,Support,Medium,1096
App-flmc-e-salesorder-sytline-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,349,HR,Low,982
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,147,HR,Medium,994
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company D,67,HR,High,168
App-eu-b-so-ff2-ogsi-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,904,Logistics,Medium,284
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,520,Sales,Low,1060
App-doatpcheck-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company B,122,Support,Medium,824
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,340,IT,High,1199
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,175,HR,Low,1223
App--pp-bact-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,900,IT,Medium,1140
App-grp-e-salesorder-indjhc026-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,691,IT,High,1339
App-ss-b-inv-sap-clrtax-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,597,Finance,Low,1244
App--pp-fngph-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,451,Logistics,Low,891
App-ms-b-bom-ogsi-jeeves-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,557,Support,High,134
App--pp-prjtsk-clrty-osc-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,136,Logistics,Medium,122
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,855,Finance,Medium,833
App--pp-accst-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,16,Support,Medium,1022
App--pp-prjasg-clrty-cmd-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,333,Support,Low,895
App--pp-prin-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,195,Sales,Low,289
App--pp-prjtsk-clrty-cmd-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,496,Logistics,Medium,1077
App--pp-mccs-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,9,Logistics,Low,1229
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,828,Sales,Low,1372
App-grp-e-salesorder-indpf009-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,334,IT,High,1075
App-ms-b-it-sprt-ogsi-tkit-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,333,Finance,Medium,839
App-ap-b-so-ff2-ogsi-v1,MULE:EXPRESSION,9/19/24,P2,1,Company B,327,Logistics,Medium,912
App-grp-b-suppar-ogsi-cvdh-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,15,Sales,Medium,40
App-grp-b-suppar-cvdh-ogsi-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,839,Support,Low,250
App-doatpcheck-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company B,614,HR,Low,218
App--pp-prst-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,226,Sales,Low,179
App-grp-na-e-orderstatus-ff2-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company A,425,HR,Medium,183
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company D,790,IT,Low,1188
App-ms-b-suppprty-ambrd-ogsi-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company A,408,Finance,Medium,1401
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,113,HR,Low,705
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,997,IT,Medium,497
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,428,HR,High,597
App--pp-prjtm-clrty-cmd-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,1,Support,Low,461
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,266,Support,Medium,474
App-grp-b-cp-sn-ogsi-cvdh-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,491,Support,High,685
App--pp-emp-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,208,Support,High,1061
App-flmc-e-invoice-etmax-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,622,Sales,Low,319
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,712,Support,Medium,1436
App-grp-na-s-salesorder-ff2-v1,ANYPOINT-MQ:NACKING,9/19/24,P3,1,Company D,952,Support,Low,356
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,369,Sales,High,617
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,985,Support,Low,229
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company D,306,IT,Medium,729
App-flmc-e-shipment-etmax-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,12,IT,High,1288
App-flmc-s-orderstatus-sytline-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,345,Logistics,Low,561
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company B,465,IT,Low,1376
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company C,700,Finance,Low,635
App-protool-s-pricing-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,666,Finance,Low,459
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,494,Finance,Low,25
App-grp-b-bs-pytack-hsbc-biz-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,368,Sales,High,1155
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,846,IT,High,370
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,937,Finance,Medium,1248
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,420,Logistics,Low,1012
App-ms-b-liqinfo-lvnstn-ambrd-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company A,889,Sales,Medium,611
App-flmc-e-salesorder-etmax-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,791,Logistics,High,1376
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,171,IT,Low,1221
App-ms-b-liqinfo-chr-ambrd-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company A,134,Support,Medium,109
Appdsf-b-pickconfirm-ppg-wms-v1,SMB:CONNECTIVITY,9/19/24,P1,1,Company A,965,Logistics,Low,1244
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,427,Support,Low,720
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,25,Sales,Medium,1343
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,530,Logistics,High,1106
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,190,Logistics,Medium,432
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,141,HR,Medium,1032
App-grp-b-suppar-cvdh-sqleu-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,555,Sales,Medium,636
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,846,Sales,Low,1173
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,796,Finance,High,1122
App-flmc-e-salesorder-gdw-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,658,IT,High,1125
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,315,Logistics,Low,367
App-protool-s-pricing-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,444,Logistics,High,925
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,319,Sales,Medium,414
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company B,441,Sales,High,1283
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,92,IT,Low,356
App--wms-tsht-tmcol-ogsi-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,179,Sales,High,11
App-grp-na-s-orderstatus-ff2-v1,ANYPOINT-MQ:NACKING,9/19/24,P3,1,Company A,56,Support,Low,1440
App-ms-b-gpd-ogsi-jeeves-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,155,Support,Medium,1274
App-doatpcheck-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company D,672,HR,Low,1146
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,111,Support,High,65
App--pp-emp-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,137,Support,Medium,1326
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,232,IT,High,125
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,992,Logistics,Low,312
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,468,Support,Medium,1215
App--pp-mccs-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company B,732,HR,Low,775
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,481,Sales,High,1002
Appdsf-s-putaway-ppg-v1,SMB:CONNECTIVITY,9/19/24,P1,1,Company A,68,Support,Low,873
App--pp-prin-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,814,HR,High,694
App-e-inventoryhist-wms-v1,HTTP:SERVICE_UNAVAILABLE,9/19/24,P1,1,Company D,249,IT,High,1183
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,994,Sales,Medium,1377
App--pp-accst-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,323,HR,Medium,990
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,922,Support,Low,799
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,904,Logistics,High,674
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company C,518,Sales,High,1287
App--pp-prst-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,976,Sales,Medium,912
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company D,792,Logistics,Medium,406
App--pp-fngph-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,432,Sales,Medium,996
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,487,Support,Medium,1041
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,606,Sales,Low,637
App--pp-bact-ogsi-clrty-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,429,Support,Low,1284
App-e-inventoryhist-wms-v1,HTTP:SERVICE_UNAVAILABLE,9/19/24,P1,1,Company A,269,Logistics,Low,890
App-flmc-e-orderstatus-sytline-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,709,Finance,Low,1379
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,537,Logistics,Medium,489
App-flmc-e-orderstatus-lvs-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,148,Support,Low,1238
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,118,IT,Low,239
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,850,Logistics,Low,180
App-flmc-e-orderstatus-gdw-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,367,IT,Medium,1167
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company C,850,IT,High,317
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,66,Support,Medium,1268
Appdsf-s-putaway-ppg-v1,SMB:CONNECTIVITY,9/19/24,P1,1,Company C,970,Support,High,232
App-grp-e-salesorder-pollpc049-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,813,Finance,High,1327
App-flmc-e-invoice-lvs-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,370,HR,Low,331
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company B,175,Sales,Low,561
App-flmc-e-shipment-lvs-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,831,Logistics,Low,949
App-flmc-e-shipment-sytline-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,588,Support,Medium,248
App-flmc-e-shipment-gdw-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,495,Logistics,Medium,283
App-flmc-e-invoice-sytline-v1,,9/19/24,P1,1,Company D,973,HR,Low,1311
App-flmc-e-salesorder-lvs-v1,,9/19/24,P1,1,Company C,114,HR,Medium,940
App-flmc-e-invoice-gdw-v1,,9/19/24,P1,1,Company B,111,IT,Medium,32
App-flmc-e-orderstatus-etmax-v1,,9/19/24,P1,1,Company D,761,Sales,High,530
App-grp-e-salesorder-polrem033-v1,,9/19/24,P1,1,Company A,439,Finance,Medium,381
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company D,715,Logistics,High,63
App-e-inventoryhist-wms-v1,,9/19/24,P1,1,Company A,147,Sales,Low,128
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company C,35,Finance,Medium,163
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,999,Logistics,High,958
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company C,309,Sales,Medium,1275
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,538,Support,High,295
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,750,Logistics,High,179
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,14,Sales,Medium,229
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,374,HR,Low,883
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,557,Finance,High,394
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,428,Sales,Low,692
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,728,Support,Medium,1420
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,233,Logistics,Medium,72
App-grp-e-salesorder-pollpc049-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,705,Logistics,Low,318
App-grp-e-salesorder-polrem033-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company A,563,Logistics,Medium,595
App-ms-mailnotification-v1,MULE:ANY,9/19/24,P2,1,Company B,939,Support,High,379
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,887,Finance,Low,907
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,726,Logistics,Medium,136
Appdsf-s-putaway-ppg-v1,SMB:CONNECTIVITY,9/19/24,P1,1,Company C,663,Finance,Medium,730
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,440,Sales,Low,1402
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,502,HR,High,1143
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,275,HR,Low,906
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,850,Finance,Medium,530
App-e-inventoryhist-wms-v1,HTTP:SERVICE_UNAVAILABLE,9/19/24,P1,1,Company A,76,Finance,Medium,935
Appdsf-s-putaway-ppg-v1,SMB:CONNECTIVITY,9/19/24,P1,1,Company C,439,HR,Low,666
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,732,Logistics,High,523
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,860,IT,High,387
